example_id,prompt_len,gen_text,time_s,power_w,gen_tokens,block_size,power_limit,config_name
14,38,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there lived two best friends called Jack and Joe. They were bored, they wanted someone else to talk to or play with. Jack had an idea. He said to Joe, “Let’s go and find Inst understood standingungalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.266,28.8,49,8192,225,runcuda_8192
8,41,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a curious boy who lived in a house with a big garden. Every day he explored the garden he found new surprises. But one day, it was raining so hard that his mother told him standingungalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.265,27.5,50,8192,225,runcuda_8192
6,23,"Transformer config: 6 layers, 6 heads, 288 dim
The day before Ben's birthday, Alice walked into the kitchen and saw Ben sitting there, looking Gloomy. She said, ""Ben, why are youch go workedalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.265,30.2,33,8192,225,runcuda_8192
34,65,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there was a jolly boy named Dan. He was a youth of three years old. He liked to play outside in the bright sunshine.

One day, Dan was playing in his garden when he saw something very exciting.

“Look, Mama!” shouted Dan, “I see something moving!”

Mama peered around the corner to see what Dan was pointing at. It was aes down list.' wrahline understood standingungalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.28,28.5,78,8192,225,runcuda_8192
5,40,"Transformer config: 6 layers, 6 heads, 288 dim
Alice walked up to her friend Ben's house. She was planning to ask him to go to the park with her. When Ben opened the door, she asked him if he had any plans. He said, ""I'm sorry, Alice, butares filledisteritheralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.276,28.1,49,8192,225,runcuda_8192
27,44,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a little girl called Emma. She was only three years old. One day, her aunt said to her, “Emma, would you like to go out with me to pick up some flowers?”

Emma was very excited. She said,ens"", kindirc indeed solidalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.265,26.2,55,8192,225,runcuda_8192
2,66,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there lived a hamster in the forest. Every day, he would walked around the forest and looking for adventures. One day, he heard someone calling out from behind the bushes.

The hamster listened carefully. He realised that it was a small mouse calling out for help. It got stuck under a heavy log and couldn't get out. The hamster immediately realized that in walhesUnder sand ourirst blocking solidalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.274,29.5,80,8192,225,runcuda_8192
41,50,"Transformer config: 6 layers, 6 heads, 288 dim
Once there was a boy named Sam. He was three years old and very naughty. One day, his mom told him not to touch her phone but Sam did not listen. He picked up the phone and started playing with it.

Mom saw him and said, ""be careful not tolersalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.27,27.7,58,8192,225,runcuda_8192
32,39,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there were two friends, Sally and Joe who liked to go to each other's house. One day, Joe wanted to visit Sally so he walked up to her house. He knocked on the door, butares filledisteritheralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.269,27.1,48,8192,225,runcuda_8192
36,38,"Transformer config: 6 layers, 6 heads, 288 dim
Once there were two friends who were walking together in the park. One had a cane and the other didn't. The one without the cane wanted to borrow the cane from the other. But the other friend saidedingalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.266,29.0,46,8192,225,runcuda_8192
42,62,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there lived a black cat. The cat belonged to a little girl called Katie. Every day, Katie would take her cat for a walk in the park. 

One day, as Katie and her cat were walking around, they saw a mean looking man. He said he wanted to take the cat, to which she replied ""This cat belongs promdenom inv prop album understood standingungalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.274,28.3,76,8192,225,runcuda_8192
16,49,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a little bear named Diva. She was hungry, and wanted to bake a cake, but she didn't have any sugar at home, so she decided to go ask around. She started walking and met a squirrel. She asked the squirrel, ""Would you happen now bural pet gens"", kindirc indeed solidalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.276,28.2,64,8192,225,runcuda_8192
19,55,"Transformer config: 6 layers, 6 heads, 288 dim
One day, Grandma was in the kitchen getting ready to prepare. She had the ingredients for a tasty dish.

Grandma said to her granddaughter, ""Are you going to help me make this meal?"" Her granddaughter, Jenny, replied, ""Yes, I will help you!""

Grandma and Jenny began to prepare the ingredients. Jenny was clumsy. She dropped freely solidalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.268,29.4,65,8192,225,runcuda_8192
0,54,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there lived a bunny in a field. Her name was Lucy. Lucy loved to have feasts and parties with her bunny friends. One day, when Lucy was about to leave for a feast at a friend's house, she realized she's starting to feel sick. She was so weak she could dragir helpitheralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.279,28.8,64,8192,225,runcuda_8192
43,52,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there was a little boy who was always naughty. His mom was always telling him to be good, but he kept disobeying her rules and ignoring her warnings. 

One day, he was so naughty that his mom decided to punish him. She told him that he had tolersalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.271,26.8,60,8192,225,runcuda_8192
29,89,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a small girl named Lucy. She was only three years old and was very adventurous. She loved to explore the world around her, especially when it was bright and sunny outside. 

One day, while exploring the nearby park, Lucy came across a ladder leaning on a wall. She was curious to see what's on top, so she climbed the ladder, but when she reached the top, the ladder fell and she was stuck.

A nearby park ranger noticed her and shouted out, ""iballeralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.287,27.2,97,8192,225,runcuda_8192
22,70,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a mummy, a daddy and a little girl. The family lived in a house and the little girl liked to play in the living room. Her favourite spot was a big, comfy armchair. 

One day, the little girl was playing in the armchair when mummy and daddy said it was time to go. She didn't want to leave, she wanted to stay in her deal solidalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.28,28.2,80,8192,225,runcuda_8192
20,68,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a boy named Max. He was at the market with his mother, where he saw two things he wanted very much: a toy car and a jumping rope.

He knew that his mother would not let him buy both of these things, and that she would probably tell him that he has to choose one. He said to her, ""I want both driving padalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.276,27.0,78,8192,225,runcuda_8192
24,68,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there lived a small dog named Spike. He was an adventurous pup who loved to explore the world. One day, while he was wandering around, he stumbled upon a big tree. He saw something shining at the top. He wanted to climb it to see what it was.

Spike placed his paws on the trunk and started to climb, but the trunk was too distance fell where ready ago full plantdenom inv prop album understood standingungalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.27,27.0,88,8192,225,runcuda_8192
13,28,"Transformer config: 6 layers, 6 heads, 288 dim
Jimmy was on his way to school with his father when he noticed a tree with strange looking fruits on it. He asked his father, ""Can I tryretalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.27,28.7,36,8192,225,runcuda_8192
28,71,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a little girl named Lucy. She loved to explore the world around her, especially when it was bright and sunny outside. 

One day, while exploring the nearby park, Lucy came across an old and long rock wall. She was curious and wanted to get to the top, so she began to look around for something she could use to climb it. Suddenly, she spotted aes down list.' wrahline understood standingungalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.271,28.1,84,8192,225,runcuda_8192
38,32,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there was a little girl. Her name was Julia. Every day, Julia helped her mama do the laundry. It was her favourite job. She loved to put the describe solidalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.27,25.6,42,8192,225,runcuda_8192
37,32,"Transformer config: 6 layers, 6 heads, 288 dim
One day, Timmy had a goal. He wanted to fit into his favorite toy car. He was very excited, but grumpy too. He tried to fit into the car but he wasidrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrierrier",0.274,28.8,40,8192,225,runcuda_8192
25,63,"Transformer config: 6 layers, 6 heads, 288 dim
Once there was a mother and daughter walking in the park. They noticed a bird perched on a branch, singing its song. The daughter shouted with delight, “Look Mommy! A bird!”

The mother smiled and said, “Yes! See how colorful it is?”

The daughter then asked, “Can I share my snack with it?”

The mother replied, “No, sweetie. That's a bad idea because bural pet gens"", kindirc indeed solidalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.273,27.7,77,8192,225,runcuda_8192
12,28,"Transformer config: 6 layers, 6 heads, 288 dim
One day, a bird was flying high over the sea. At some point the bird noticed small boat with a boy sitting inside. The boy looked lost sous indeed solidalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.275,27.7,38,8192,225,runcuda_8192
21,54,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a small brown mouse who lived in a big tree. The mouse wanted to be better friends with the birds that flew around the tree, but they were always too afraid to let him get close. 

One day, the mouse spoke to the birds bravely, ""Please don't be clim firsth third full plantdenom inv prop album understood standingungalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.266,28.6,72,8192,225,runcuda_8192
30,33,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, in a far away land, two best friends, Bob and Jill, were playing hide and seek. Jill hid below a large wooden table. She was very quiet so that in walhesUnder sand ourirst blocking solidalleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleralleraller",0.275,28.1,47,8192,225,runcuda_8192
